11615.75,12466.03,1.45,2,2019-12-09 6:00:10,2
11615.9,12466.1,1.69,2,2019-12-09 6:00:10,2
11616.07,12466.17,1.94,2,2019-12-09 6:00:10,2
11616.25,12466.26,2.18,2,2019-12-09 6:00:10,2
11616.46,12466.36,2.4,2,2019-12-09 6:00:11,2
11616.69,12466.46,2.65,2,2019-12-09 6:00:11,2
11616.94,12466.58,2.82,2,2019-12-09 6:00:11,2
11617.19,12466.69,2.97,2,2019-12-09 6:00:11,2
11617.46,12466.82,3.12,2,2019-12-09 6:00:11,2
11617.75,12466.95,3.29,2,2019-12-09 6:00:11,2
11618.05,12467.09,3.47,2,2019-12-09 6:00:11,2
11618.37,12467.24,3.68,2,2019-12-09 6:00:11,2
11618.7,12467.39,3.87,2,2019-12-09 6:00:11,2
11619.06,12467.56,4.11,2,2019-12-09 6:00:11,2
11619.43,12467.73,4.29,2,2019-12-09 6:00:12,2
11619.82,12467.91,4.43,2,2019-12-09 6:00:12,2
11620.22,12468.09,4.69,2,2019-12-09 6:00:12,2
11620.64,12468.29,4.83,2,2019-12-09 6:00:12,2
11621.07,12468.49,4.97,2,2019-12-09 6:00:12,2
11621.52,12468.69,5.19,2,2019-12-09 6:00:12,2
11621.99,12468.91,5.39,2,2019-12-09 6:00:12,2
11622.48,12469.13,5.65,2,2019-12-09 6:00:12,2
11622.98,12469.37,5.79,2,2019-12-09 6:00:12,2
11623.5,12469.61,5.98,2,2019-12-09 6:00:12,2
11624.03,12469.85,6.19,2,2019-12-09 6:00:13,2
11624.58,12470.11,6.34,2,2019-12-09 6:00:13,2
11625.15,12470.37,6.55,2,2019-12-09 6:00:13,2
11625.73,12470.64,6.75,2,2019-12-09 6:00:13,2
