my time, msgCnt, SecMark, Lat, Lon
1575638856,15,46386,-334566464.000000,-706610880.000000
1575638856,16,46386,-334566496.000000,-706611136.000000
1575638856,17,46386,-334566528.000000,-706611264.000000
1575638856,18,46386,-334566528.000000,-706611456.000000
1575638857,19,46387,-334566528.000000,-706611648.000000
1575638857,20,46387,-334566528.000000,-706611648.000000
1575638857,21,46387,-334566560.000000,-706612096.000000
1575638857,22,46387,-334566560.000000,-706612096.000000
1575638857,23,46387,-334566560.000000,-706612480.000000
1575638858,24,46388,-334566592.000000,-706612736.000000
1575638858,25,46388,-334566592.000000,-706612928.000000
1575638858,26,46388,-334566624.000000,-706613184.000000
1575638858,27,46388,-334566624.000000,-706613376.000000
1575638858,28,46388,-334566656.000000,-706613632.000000
1575638859,29,46389,-334566688.000000,-706613824.000000
1575638859,30,46389,-334566688.000000,-706613952.000000
1575638859,31,46389,-334566720.000000,-706614144.000000
1575638859,32,46389,-334566752.000000,-706614528.000000
1575638859,33,46389,-334566784.000000,-706614720.000000
1575638860,34,46390,-334566816.000000,-706614976.000000
1575638860,35,46390,-334566848.000000,-706615232.000000
1575638860,36,46390,-334566880.000000,-706615424.000000
1575638860,37,46390,-334566912.000000,-706615680.000000
1575638860,38,46390,-334566912.000000,-706615936.000000
1575638861,39,46391,-334566944.000000,-706616128.000000
1575638861,40,46391,-334566944.000000,-706616128.000000
1575638861,41,46391,-334567040.000000,-706616576.000000
1575638861,42,46391,-334567040.000000,-706616832.000000
1575638861,43,46391,-334567040.000000,-706616896.000000
1575638862,44,46391,-334567040.000000,-706617152.000000
1575638862,45,46392,-334567104.000000,-706617472.000000
1575638862,46,46392,-334567104.000000,-706617600.000000
1575638862,47,46392,-334567136.000000,-706617920.000000
1575638862,48,46392,-334567168.000000,-706618112.000000
1575638863,49,46393,-334567200.000000,-706618304.000000
1575638863,50,46393,-334567232.000000,-706618560.000000
1575638863,51,46393,-334567264.000000,-706618688.000000
1575638863,52,46393,-334567264.000000,-706618880.000000
1575638863,53,46393,-334567296.000000,-706619072.000000
1575638864,54,46394,-334567296.000000,-706619200.000000
1575638864,55,46394,-334567296.000000,-706619328.000000
1575638864,56,46394,-334567296.000000,-706619328.000000
1575638864,57,46394,-334567296.000000,-706619584.000000
1575638864,58,46394,-334567264.000000,-706619712.000000
1575638865,59,46395,-334567232.000000,-706619776.000000
1575638865,60,46395,-334567200.000000,-706619904.000000
1575638865,61,46395,-334567168.000000,-706619968.000000
1575638865,62,46395,-334567168.000000,-706620032.000000
1575638865,63,46395,-334567104.000000,-706620096.000000
1575638866,64,46396,-334567072.000000,-706620160.000000
1575638866,65,46396,-334567072.000000,-706620160.000000
1575638866,66,46396,-334566976.000000,-706620160.000000
1575638866,67,46396,-334566944.000000,-706620160.000000
1575638866,68,46396,-334566880.000000,-706620224.000000
1575638867,69,46396,-334566880.000000,-706620224.000000
1575638867,70,46397,-334566752.000000,-706620224.000000
1575638867,71,46397,-334566688.000000,-706620224.000000
1575638867,72,46397,-334566688.000000,-706620224.000000
1575638867,73,46397,-334566496.000000,-706620224.000000
1575638868,74,46398,-334566432.000000,-706620160.000000
1575638868,75,46398,-334566336.000000,-706620160.000000
1575638868,76,46398,-334566208.000000,-706620160.000000
1575638868,77,46398,-334566112.000000,-706620160.000000
1575638869,79,46399,-334565856.000000,-706620224.000000
1575638869,81,46399,-334565728.000000,-706620224.000000
1575638869,82,46399,-334565472.000000,-706620288.000000
1575638869,83,46399,-334565248.000000,-706620288.000000
1575638870,84,46400,-334565088.000000,-706620352.000000
1575638870,86,46400,-334564800.000000,-706620352.000000
1575638871,92,46401,-334563872.000000,-706620544.000000
