scenario,packetLoss,maxSpeed,repetition,warningTime,collisionTime,predictedTurn
WaveServerPacketLoss,61,14.7,17,22.466515966625,24.5,1
WaveServerPacketLoss,61,14.7,18,22.572227343943,24.5,1
WaveServerPacketLoss,61,14.7,19,22.683300829201,24.5,1
WaveServerPacketLoss,61,14.7,2,22.587118497701,24.5,1
WaveServerPacketLoss,61,14.7,20,22.578090355208,24.5,1
WaveServerPacketLoss,61,14.7,21,23.241315946045,24.5,1
WaveServerPacketLoss,61,14.7,22,22.994077079549,24.5,1
WaveServerPacketLoss,61,14.7,23,22.561878239446,24.5,1
WaveServerPacketLoss,61,14.7,24,22.873409700219,24.5,1
WaveServerPacketLoss,61,14.7,25,22.455491938887,24.5,1
WaveServerPacketLoss,61,14.7,26,22.583238362005,24.5,1
WaveServerPacketLoss,61,14.7,27,22.699284235285,24.5,1
WaveServerPacketLoss,61,14.7,28,23.04225536961,24.5,1
WaveServerPacketLoss,61,14.7,29,22.939359868296,24.5,1
WaveServerPacketLoss,61,14.7,3,22.669169946484,24.5,1
WaveServerPacketLoss,61,14.7,4,22.77035699568,24.5,1
WaveServerPacketLoss,61,14.7,5,22.841494332342,24.5,1
WaveServerPacketLoss,61,14.7,6,22.784656909491,24.5,1
WaveServerPacketLoss,61,14.7,7,22.554111485308,24.5,1
WaveServerPacketLoss,61,14.7,8,22.664462877224,24.5,1
WaveServerPacketLoss,61,14.7,9,22.965242943036,24.5,1
WaveServerPacketLoss,62,14.7,0,22.847219763343,24.5,1
WaveServerPacketLoss,62,14.7,1,22.621594815256,24.5,1
WaveServerPacketLoss,62,14.7,10,22.873097663345,24.5,1
WaveServerPacketLoss,62,14.7,11,22.57968266098,24.5,1
WaveServerPacketLoss,62,14.7,12,22.654317139723,24.5,1
WaveServerPacketLoss,62,14.7,13,23.004081082463,24.5,1
WaveServerPacketLoss,62,14.7,14,22.584700481609,24.5,1
WaveServerPacketLoss,62,14.7,15,22.851673251013,24.5,1
WaveServerPacketLoss,62,14.7,16,22.647121908779,24.5,1
WaveServerPacketLoss,62,14.7,17,22.592143245973,24.5,1
WaveServerPacketLoss,62,14.7,18,22.833667055712,24.5,1
WaveServerPacketLoss,62,14.7,19,22.699317216701,24.5,1
WaveServerPacketLoss,62,14.7,2,22.877808981254,24.5,1
WaveServerPacketLoss,62,14.7,20,22.558986427488,24.5,1
WaveServerPacketLoss,62,14.7,21,22.695494933697,24.5,1
WaveServerPacketLoss,62,14.7,22,22.889276249296,24.5,1
WaveServerPacketLoss,62,14.7,23,22.771122505239,24.5,1
WaveServerPacketLoss,62,14.7,24,22.828031953823,24.5,1
WaveServerPacketLoss,62,14.7,25,22.550621163019,24.5,1
WaveServerPacketLoss,62,14.7,26,22.605234595525,24.5,1
WaveServerPacketLoss,62,14.7,27,22.724030241204,24.5,1
WaveServerPacketLoss,62,14.7,28,22.599956450578,24.5,1
WaveServerPacketLoss,62,14.7,29,22.506393684211,24.5,1
WaveServerPacketLoss,62,14.7,3,22.95729375154,24.5,1
WaveServerPacketLoss,62,14.7,4,23.21321544841,24.5,1
WaveServerPacketLoss,62,14.7,5,22.624766800067,24.5,1
WaveServerPacketLoss,62,14.7,6,22.730036243896,24.5,1
WaveServerPacketLoss,62,14.7,7,22.799008859193,24.5,1
WaveServerPacketLoss,62,14.7,8,22.574040585981,24.5,1
WaveServerPacketLoss,62,14.7,9,22.631202968905,24.5,1
WaveServerPacketLoss,63,14.7,0,22.811866137252,24.5,1
WaveServerPacketLoss,63,14.7,1,22.605864663463,24.5,1
WaveServerPacketLoss,63,14.7,10,22.589062333484,24.5,1
WaveServerPacketLoss,63,14.7,11,23.000615956395,24.5,1
WaveServerPacketLoss,63,14.7,12,22.591037295153,24.5,1
WaveServerPacketLoss,63,14.7,13,22.590973430426,24.5,1
WaveServerPacketLoss,63,14.7,14,22.588782667876,24.5,1
WaveServerPacketLoss,63,14.7,15,22.938929716789,24.5,1
WaveServerPacketLoss,63,14.7,16,22.637448775007,24.5,1
WaveServerPacketLoss,63,14.7,17,23.84648162467,24.5,1
WaveServerPacketLoss,63,14.7,18,22.674090054818,24.5,1
WaveServerPacketLoss,63,14.7,19,22.947314791331,24.5,1
WaveServerPacketLoss,63,14.7,2,22.624032427458,24.5,1
WaveServerPacketLoss,63,14.7,20,22.521325187296,24.5,1
WaveServerPacketLoss,63,14.7,21,22.628205561137,24.5,1
WaveServerPacketLoss,63,14.7,22,22.598805660119,24.5,1
WaveServerPacketLoss,63,14.7,23,22.817878729484,24.5,1
WaveServerPacketLoss,63,14.7,24,22.726344346875,24.5,1
WaveServerPacketLoss,63,14.7,25,23.088867543183,24.5,1
WaveServerPacketLoss,63,14.7,26,22.737037623664,24.5,1
WaveServerPacketLoss,63,14.7,27,22.55786213939,24.5,1
WaveServerPacketLoss,63,14.7,28,22.710106940776,24.5,1
WaveServerPacketLoss,63,14.7,29,22.737804695161,24.5,1
WaveServerPacketLoss,63,14.7,3,22.866545258018,24.5,1
WaveServerPacketLoss,63,14.7,4,22.492710872919,24.5,1
WaveServerPacketLoss,63,14.7,5,22.95696206023,24.5,1
WaveServerPacketLoss,63,14.7,6,22.515266083153,24.5,1
WaveServerPacketLoss,63,14.7,7,22.568397257151,24.5,1
WaveServerPacketLoss,63,14.7,8,22.728690357801,24.5,1
WaveServerPacketLoss,63,14.7,9,22.959848141643,24.5,1
WaveServerPacketLoss,64,14.7,0,23.242108763965,24.5,1
WaveServerPacketLoss,64,14.7,1,22.617902857556,24.5,1
WaveServerPacketLoss,64,14.7,10,22.932781748514,24.5,1
WaveServerPacketLoss,64,14.7,11,22.711017199789,24.5,1
WaveServerPacketLoss,64,14.7,12,23.171524242276,24.5,1
WaveServerPacketLoss,64,14.7,13,22.765422427613,24.5,1
WaveServerPacketLoss,64,14.7,14,22.596686700646,24.5,1
WaveServerPacketLoss,64,14.7,15,22.608347669199,24.5,1
WaveServerPacketLoss,64,14.7,16,22.68579589642,24.5,1
WaveServerPacketLoss,64,14.7,17,22.90808052038,24.5,1
WaveServerPacketLoss,64,14.7,18,22.539608876329,24.5,1
WaveServerPacketLoss,64,14.7,19,22.715892243207,24.5,1
WaveServerPacketLoss,64,14.7,2,22.617324598426,24.5,1
WaveServerPacketLoss,64,14.7,20,22.533804215506,24.5,1
WaveServerPacketLoss,64,14.7,21,22.863185220251,24.5,1
WaveServerPacketLoss,64,14.7,22,22.687942146648,24.5,1
WaveServerPacketLoss,64,14.7,23,22.900995709271,24.5,1
WaveServerPacketLoss,64,14.7,24,22.693805132529,24.5,1
WaveServerPacketLoss,64,14.7,25,22.555319138172,24.5,1
WaveServerPacketLoss,64,14.7,26,22.608328293375,24.5,1
WaveServerPacketLoss,64,14.7,27,22.69361615292,24.5,1
WaveServerPacketLoss,64,14.7,28,22.539629373041,24.5,1
WaveServerPacketLoss,64,14.7,29,22.625982655531,24.5,1
WaveServerPacketLoss,64,14.7,3,22.710543712709,24.5,1
WaveServerPacketLoss,64,14.7,4,22.454210451788,24.5,1
WaveServerPacketLoss,64,14.7,5,22.564082409426,24.5,1
WaveServerPacketLoss,64,14.7,6,23.01648924125,24.5,1
WaveServerPacketLoss,64,14.7,7,22.523105113028,24.5,1
WaveServerPacketLoss,64,14.7,8,22.911681677276,24.5,1
WaveServerPacketLoss,64,14.7,9,22.949128656945,24.5,1
WaveServerPacketLoss,65,14.7,0,22.664983811515,24.5,1
WaveServerPacketLoss,65,14.7,1,22.655369976533,24.5,1
WaveServerPacketLoss,65,14.7,10,23.045648371506,24.5,1
WaveServerPacketLoss,65,14.7,11,22.986316331802,24.5,1
WaveServerPacketLoss,65,14.7,12,23.367605289579,24.5,1
WaveServerPacketLoss,65,14.7,13,22.648205913512,24.5,1
WaveServerPacketLoss,65,14.7,14,22.780568716232,24.5,1
WaveServerPacketLoss,65,14.7,15,22.608763872585,24.5,1
WaveServerPacketLoss,65,14.7,16,22.557803405949,24.5,1
WaveServerPacketLoss,65,14.7,17,22.640822902483,24.5,1
WaveServerPacketLoss,65,14.7,18,22.519692780072,24.5,1
WaveServerPacketLoss,65,14.7,19,22.50183083757,24.5,1
WaveServerPacketLoss,65,14.7,2,22.709028310491,24.5,1
WaveServerPacketLoss,65,14.7,20,22.5188869971,24.5,1
WaveServerPacketLoss,65,14.7,21,22.785384858855,24.5,1
WaveServerPacketLoss,65,14.7,22,22.724771263609,24.5,1
WaveServerPacketLoss,65,14.7,23,22.597551211439,24.5,1
WaveServerPacketLoss,65,14.7,24,22.699694291818,24.5,1
WaveServerPacketLoss,65,14.7,25,22.536898274612,24.5,1
WaveServerPacketLoss,65,14.7,26,22.857620101543,24.5,1
WaveServerPacketLoss,65,14.7,27,22.711011691252,24.5,1
WaveServerPacketLoss,65,14.7,28,23.456358004688,24.5,1
WaveServerPacketLoss,65,14.7,29,22.546662371241,24.5,1
WaveServerPacketLoss,65,14.7,3,22.564146286371,24.5,1
WaveServerPacketLoss,65,14.7,4,23.060833615335,24.5,1
WaveServerPacketLoss,65,14.7,5,22.799853989145,24.5,1
WaveServerPacketLoss,65,14.7,6,22.750895571838,24.5,1
WaveServerPacketLoss,65,14.7,7,22.537406359901,24.5,1
WaveServerPacketLoss,65,14.7,8,22.851140376203,24.5,1
WaveServerPacketLoss,65,14.7,9,22.93241655054,24.5,1
WaveServerPacketLoss,66,14.7,0,23.089056791153,24.5,1
WaveServerPacketLoss,66,14.7,1,22.610889359758,24.5,1
WaveServerPacketLoss,66,14.7,10,23.546768804059,24.5,1
WaveServerPacketLoss,66,14.7,11,22.615147865083,24.5,1
WaveServerPacketLoss,66,14.7,12,22.545791402889,24.5,1
WaveServerPacketLoss,66,14.7,13,22.71651051886,24.5,1
WaveServerPacketLoss,66,14.7,14,22.766390580529,24.5,1
WaveServerPacketLoss,66,14.7,15,22.575191254033,24.5,1
WaveServerPacketLoss,66,14.7,16,23.238292577126,24.5,1
WaveServerPacketLoss,66,14.7,17,22.830573163789,24.5,1
WaveServerPacketLoss,66,14.7,18,22.551602415354,24.5,1
WaveServerPacketLoss,66,14.7,19,23.501059461325,24.5,1
WaveServerPacketLoss,66,14.7,2,22.727137015857,24.5,1
WaveServerPacketLoss,66,14.7,20,22.612605538618,24.5,1
WaveServerPacketLoss,66,14.7,21,22.661688103418,24.5,1
WaveServerPacketLoss,66,14.7,22,22.544270461692,24.5,1
WaveServerPacketLoss,66,14.7,23,23.09340568218,24.5,1
WaveServerPacketLoss,66,14.7,24,22.720494290396,24.5,1
WaveServerPacketLoss,66,14.7,25,22.886545054115,24.5,1
WaveServerPacketLoss,66,14.7,26,22.928185539042,24.5,1
WaveServerPacketLoss,66,14.7,27,22.76995372578,24.5,1
WaveServerPacketLoss,66,14.7,28,22.599397374115,24.5,1
WaveServerPacketLoss,66,14.7,29,22.628640799615,24.5,1
WaveServerPacketLoss,66,14.7,3,22.573988538556,24.5,1
WaveServerPacketLoss,66,14.7,4,22.89225207289,24.5,1
WaveServerPacketLoss,66,14.7,5,22.630584780899,24.5,1
WaveServerPacketLoss,66,14.7,6,22.772313555152,24.5,1
WaveServerPacketLoss,66,14.7,7,22.823307147072,24.5,1
WaveServerPacketLoss,66,14.7,8,22.699122138413,24.5,1
WaveServerPacketLoss,66,14.7,9,22.75298881109,24.5,1
WaveServerPacketLoss,67,14.7,0,22.770968021522,24.5,1
WaveServerPacketLoss,67,14.7,1,22.638748711561,24.5,1
WaveServerPacketLoss,67,14.7,10,22.726038531241,24.5,1
WaveServerPacketLoss,67,14.7,11,22.736744412271,24.5,1
WaveServerPacketLoss,67,14.7,12,22.775628649584,24.5,1
WaveServerPacketLoss,67,14.7,13,22.612300969164,24.5,1
WaveServerPacketLoss,67,14.7,14,23.115382028314,24.5,1
WaveServerPacketLoss,67,14.7,15,22.636018604406,24.5,1
WaveServerPacketLoss,67,14.7,16,22.728762345676,24.5,1
WaveServerPacketLoss,67,14.7,17,22.533577085155,24.5,1
WaveServerPacketLoss,67,14.7,18,22.960347794998,24.5,1
WaveServerPacketLoss,67,14.7,19,22.9358687077,24.5,1
WaveServerPacketLoss,67,14.7,2,22.523007786255,24.5,1
WaveServerPacketLoss,67,14.7,20,22.538829141769,24.5,1
WaveServerPacketLoss,67,14.7,21,22.550341482834,24.5,1
WaveServerPacketLoss,67,14.7,22,22.50345578848,24.5,1
WaveServerPacketLoss,67,14.7,23,22.730692251796,24.5,1
WaveServerPacketLoss,67,14.7,24,23.018095068027,24.5,1
WaveServerPacketLoss,67,14.7,25,22.559629121671,24.5,1
WaveServerPacketLoss,67,14.7,26,22.603830623761,24.5,1
WaveServerPacketLoss,67,14.7,27,22.990664957911,24.5,1
WaveServerPacketLoss,67,14.7,28,22.63021511641,24.5,1
WaveServerPacketLoss,67,14.7,29,22.651852560332,24.5,1
WaveServerPacketLoss,67,14.7,3,22.562183183704,24.5,1
WaveServerPacketLoss,67,14.7,4,22.813999070755,24.5,1
WaveServerPacketLoss,67,14.7,5,22.57492439905,24.5,1
WaveServerPacketLoss,67,14.7,6,22.558616475041,24.5,1
WaveServerPacketLoss,67,14.7,7,22.933755668888,24.5,1
WaveServerPacketLoss,67,14.7,8,22.657124992998,24.5,1
WaveServerPacketLoss,67,14.7,9,22.62249852256,24.5,1
WaveServerPacketLoss,68,14.7,0,22.48994201094,24.5,1
WaveServerPacketLoss,68,14.7,1,22.666934100487,24.5,1
WaveServerPacketLoss,68,14.7,10,23.225884689164,24.5,1
WaveServerPacketLoss,68,14.7,11,22.548254152326,24.5,1
WaveServerPacketLoss,68,14.7,12,22.520173956568,24.5,1
WaveServerPacketLoss,68,14.7,13,23.111015170626,24.5,1
WaveServerPacketLoss,68,14.7,14,22.931169826216,24.5,1
WaveServerPacketLoss,68,14.7,15,22.582932761426,24.5,1
WaveServerPacketLoss,68,14.7,16,22.8380362088,24.5,1
WaveServerPacketLoss,68,14.7,17,22.638704079702,24.5,1
WaveServerPacketLoss,68,14.7,18,22.496844947879,24.5,1
WaveServerPacketLoss,68,14.7,19,22.667738659157,24.5,1
WaveServerPacketLoss,68,14.7,2,23.007207316066,24.5,1
WaveServerPacketLoss,68,14.7,20,23.190074094398,24.5,1
WaveServerPacketLoss,68,14.7,21,22.674238769483,24.5,1
WaveServerPacketLoss,68,14.7,22,22.733904559413,24.5,1
WaveServerPacketLoss,68,14.7,23,22.546083102237,24.5,1
WaveServerPacketLoss,68,14.7,24,23.056725531539,24.5,1
WaveServerPacketLoss,68,14.7,25,22.540077164801,24.5,1
WaveServerPacketLoss,68,14.7,26,22.647336090646,24.5,1
WaveServerPacketLoss,68,14.7,27,22.516306124104,24.5,1
WaveServerPacketLoss,68,14.7,28,22.612624791833,24.5,1
WaveServerPacketLoss,68,14.7,29,22.794244498333,24.5,1
WaveServerPacketLoss,68,14.7,3,22.577245397391,24.5,1
WaveServerPacketLoss,68,14.7,4,22.622777629225,24.5,1
WaveServerPacketLoss,68,14.7,5,22.518867043054,24.5,1
WaveServerPacketLoss,68,14.7,6,22.477188974085,24.5,1
WaveServerPacketLoss,68,14.7,7,22.558882402806,24.5,1
WaveServerPacketLoss,68,14.7,8,23.129721001915,24.5,1
WaveServerPacketLoss,68,14.7,9,22.707091153198,24.5,1
WaveServerPacketLoss,69,14.7,0,22.564186615506,24.5,1
WaveServerPacketLoss,69,14.7,1,22.735145418643,24.5,1
WaveServerPacketLoss,69,14.7,10,23.05820768181,24.5,1
WaveServerPacketLoss,69,14.7,11,23.381483701336,24.5,1
WaveServerPacketLoss,69,14.7,12,22.872909156176,24.5,1
WaveServerPacketLoss,69,14.7,13,22.655830693987,24.5,1
WaveServerPacketLoss,69,14.7,14,22.624214429534,24.5,1
WaveServerPacketLoss,69,14.7,15,22.532642205844,24.5,1
WaveServerPacketLoss,69,14.7,16,22.614542457036,24.5,1
WaveServerPacketLoss,69,14.7,17,22.886253298985,24.5,1
WaveServerPacketLoss,69,14.7,18,22.773372817209,24.5,1
WaveServerPacketLoss,69,14.7,19,23.024289365364,24.5,1
WaveServerPacketLoss,69,14.7,2,23.96627245379,24.5,1
WaveServerPacketLoss,69,14.7,20,22.586540422582,24.5,1
WaveServerPacketLoss,69,14.7,21,22.862268391048,24.5,1
WaveServerPacketLoss,69,14.7,22,22.786047982493,24.5,1
WaveServerPacketLoss,69,14.7,23,22.954446852074,24.5,1
WaveServerPacketLoss,69,14.7,24,22.843925319508,24.5,1
WaveServerPacketLoss,69,14.7,25,22.643272638075,24.5,1
WaveServerPacketLoss,69,14.7,26,22.491287624902,24.5,1
WaveServerPacketLoss,69,14.7,27,22.849566061376,24.5,1
WaveServerPacketLoss,69,14.7,28,22.627665812463,24.5,1
WaveServerPacketLoss,69,14.7,29,23.146705956743,24.5,1
WaveServerPacketLoss,69,14.7,3,22.654218621041,24.5,1
WaveServerPacketLoss,69,14.7,4,22.578200350064,24.5,1
WaveServerPacketLoss,69,14.7,5,23.094828964705,24.5,1
WaveServerPacketLoss,69,14.7,6,22.549814170943,24.5,1
WaveServerPacketLoss,69,14.7,7,23.238377872617,24.5,1
WaveServerPacketLoss,69,14.7,8,22.629193422396,24.5,1
WaveServerPacketLoss,69,14.7,9,22.743368626124,24.5,1
WaveServerPacketLoss,7,14.7,0,22.52548535125,24.5,1
WaveServerPacketLoss,7,14.7,1,22.571524281895,24.5,1
WaveServerPacketLoss,7,14.7,10,22.519524105068,24.5,1
WaveServerPacketLoss,7,14.7,11,22.49238613807,24.5,1
WaveServerPacketLoss,7,14.7,12,22.481154125242,24.5,1
WaveServerPacketLoss,7,14.7,13,22.552687108303,24.5,1
WaveServerPacketLoss,7,14.7,14,22.549795261697,24.5,1
WaveServerPacketLoss,7,14.7,15,22.560058154391,24.5,1
WaveServerPacketLoss,7,14.7,16,22.569547988415,24.5,1
WaveServerPacketLoss,7,14.7,17,22.609394509966,24.5,1
WaveServerPacketLoss,7,14.7,18,22.538719389158,24.5,1
WaveServerPacketLoss,7,14.7,19,22.608731443957,24.5,1
WaveServerPacketLoss,7,14.7,2,22.49945794248,24.5,1
WaveServerPacketLoss,7,14.7,20,22.448621665873,24.5,1
WaveServerPacketLoss,7,14.7,21,22.553786385451,24.5,1
WaveServerPacketLoss,7,14.7,22,22.681838145312,24.5,1
WaveServerPacketLoss,7,14.7,23,22.55074432218,24.5,1
WaveServerPacketLoss,7,14.7,24,22.551204923633,24.5,1
WaveServerPacketLoss,7,14.7,25,22.584999715986,24.5,1
WaveServerPacketLoss,7,14.7,26,22.570236998833,24.5,1
WaveServerPacketLoss,7,14.7,27,22.584921662356,24.5,1
WaveServerPacketLoss,7,14.7,28,22.533961490271,24.5,1
WaveServerPacketLoss,7,14.7,29,22.561651495734,24.5,1
WaveServerPacketLoss,7,14.7,3,22.540136410626,24.5,1
WaveServerPacketLoss,7,14.7,4,22.544171921407,24.5,1
WaveServerPacketLoss,7,14.7,5,22.536632142141,24.5,1
WaveServerPacketLoss,7,14.7,6,22.54448518256,24.5,1
WaveServerPacketLoss,7,14.7,7,22.507342670235,24.5,1
WaveServerPacketLoss,7,14.7,8,22.51166507719,24.5,1
WaveServerPacketLoss,7,14.7,9,22.525003091038,24.5,1
WaveServerPacketLoss,70,14.7,0,22.715372210815,24.5,1
WaveServerPacketLoss,70,14.7,1,22.566136421667,24.5,1
WaveServerPacketLoss,70,14.7,10,23.08587868664,24.5,1
WaveServerPacketLoss,70,14.7,11,22.850463065327,24.5,1
WaveServerPacketLoss,70,14.7,12,22.950956127099,24.5,1
WaveServerPacketLoss,70,14.7,13,22.962375726091,24.5,1
WaveServerPacketLoss,70,14.7,14,23.025141344022,24.5,1
WaveServerPacketLoss,70,14.7,15,22.709197085499,24.5,1
WaveServerPacketLoss,70,14.7,16,23.091780553919,24.5,1
WaveServerPacketLoss,70,14.7,17,22.764213436612,24.5,1
WaveServerPacketLoss,70,14.7,18,22.605195415632,24.5,1
WaveServerPacketLoss,70,14.7,19,22.793451566589,24.5,1
WaveServerPacketLoss,70,14.7,2,22.600229710951,24.5,1
WaveServerPacketLoss,70,14.7,20,22.5978503903,24.5,1
WaveServerPacketLoss,70,14.7,21,22.631767684179,24.5,1
WaveServerPacketLoss,70,14.7,22,22.591064491827,24.5,1
WaveServerPacketLoss,70,14.7,23,22.523021029762,24.5,1
WaveServerPacketLoss,70,14.7,24,22.615458673655,24.5,1
WaveServerPacketLoss,70,14.7,25,23.154201205279,24.5,1
WaveServerPacketLoss,70,14.7,26,23.121311075127,24.5,1
WaveServerPacketLoss,70,14.7,27,22.735860147948,24.5,1
WaveServerPacketLoss,70,14.7,28,22.698283467287,24.5,1
WaveServerPacketLoss,70,14.7,29,22.949733878232,24.5,1
WaveServerPacketLoss,70,14.7,3,22.653184741705,24.5,1
WaveServerPacketLoss,70,14.7,4,22.798359114233,24.5,1
WaveServerPacketLoss,70,14.7,5,22.718837580469,24.5,1
WaveServerPacketLoss,70,14.7,6,22.784506619829,24.5,1
WaveServerPacketLoss,70,14.7,7,23.030562181469,24.5,1
WaveServerPacketLoss,70,14.7,8,22.589107492076,24.5,1
WaveServerPacketLoss,70,14.7,9,22.956519874202,24.5,1
WaveServerPacketLoss,71,14.7,0,23.212305480329,24.5,1
WaveServerPacketLoss,71,14.7,1,23.138523166237,24.5,1
WaveServerPacketLoss,71,14.7,10,22.636273070739,24.5,1
WaveServerPacketLoss,71,14.7,11,22.776135432357,24.5,1
WaveServerPacketLoss,71,14.7,12,22.74593528056,24.5,1
WaveServerPacketLoss,71,14.7,13,23.112879778547,24.5,1
WaveServerPacketLoss,71,14.7,14,22.811722933643,24.5,1
WaveServerPacketLoss,71,14.7,15,23.88142002557,24.5,1
WaveServerPacketLoss,71,14.7,16,22.555554325411,24.5,1
WaveServerPacketLoss,71,14.7,17,22.920625675613,24.5,1
WaveServerPacketLoss,71,14.7,18,22.693011835394,24.5,1
WaveServerPacketLoss,71,14.7,19,22.522111164945,24.5,1
WaveServerPacketLoss,71,14.7,2,22.561293174824,24.5,1
WaveServerPacketLoss,71,14.7,20,22.544725569981,24.5,1
WaveServerPacketLoss,71,14.7,21,22.646491143896,24.5,1
WaveServerPacketLoss,71,14.7,22,23.224369301165,24.5,1
WaveServerPacketLoss,71,14.7,23,22.810474929313,24.5,1
WaveServerPacketLoss,71,14.7,24,22.678016052116,24.5,1
WaveServerPacketLoss,71,14.7,25,22.599722477074,24.5,1
WaveServerPacketLoss,71,14.7,26,22.618312535176,24.5,1
WaveServerPacketLoss,71,14.7,27,22.847779128928,24.5,1
WaveServerPacketLoss,71,14.7,28,22.672724982224,24.5,1
WaveServerPacketLoss,71,14.7,29,23.204674520638,24.5,1
WaveServerPacketLoss,71,14.7,3,22.610960775393,24.5,1
WaveServerPacketLoss,71,14.7,4,22.862099369802,24.5,1
WaveServerPacketLoss,71,14.7,5,22.479932108011,24.5,1
WaveServerPacketLoss,71,14.7,6,22.691543001865,24.5,1
WaveServerPacketLoss,71,14.7,7,22.593020388989,24.5,1
WaveServerPacketLoss,71,14.7,8,23.098312954951,24.5,1
WaveServerPacketLoss,71,14.7,9,23.65800553177,24.5,1
WaveServerPacketLoss,72,14.7,0,22.728885401332,24.5,1
WaveServerPacketLoss,72,14.7,1,22.737024583746,24.5,1
WaveServerPacketLoss,72,14.7,10,22.865634154107,24.5,1
WaveServerPacketLoss,72,14.7,11,22.95161893164,24.5,1
WaveServerPacketLoss,72,14.7,12,23.015696376884,24.5,1
WaveServerPacketLoss,72,14.7,13,23.200715496954,24.5,1
WaveServerPacketLoss,72,14.7,14,22.635082487872,24.5,1
WaveServerPacketLoss,72,14.7,15,22.826757868967,24.5,1
WaveServerPacketLoss,72,14.7,16,23.119580806473,24.5,1
WaveServerPacketLoss,72,14.7,17,23.203972516166,24.5,1
WaveServerPacketLoss,72,14.7,18,23.220410594365,24.5,1
WaveServerPacketLoss,72,14.7,19,23.438859915926,24.5,1
WaveServerPacketLoss,72,14.7,2,22.690802126823,24.5,1
WaveServerPacketLoss,72,14.7,20,23.107757672651,24.5,1
WaveServerPacketLoss,72,14.7,21,22.845308850205,24.5,1
WaveServerPacketLoss,72,14.7,22,22.739702683797,24.5,1
WaveServerPacketLoss,72,14.7,23,23.017049573776,24.5,1
WaveServerPacketLoss,72,14.7,24,22.740540188626,24.5,1
WaveServerPacketLoss,72,14.7,25,23.018043366149,24.5,1
WaveServerPacketLoss,72,14.7,26,22.790299117615,24.5,1
WaveServerPacketLoss,72,14.7,27,22.611259658515,24.5,1
WaveServerPacketLoss,72,14.7,28,22.833049643728,24.5,1
WaveServerPacketLoss,72,14.7,29,22.762270826146,24.5,1
WaveServerPacketLoss,72,14.7,3,23.161454020668,24.5,1
WaveServerPacketLoss,72,14.7,4,22.801602854782,24.5,1
WaveServerPacketLoss,72,14.7,5,22.744427216049,24.5,1
WaveServerPacketLoss,72,14.7,6,22.795674668022,24.5,1
WaveServerPacketLoss,72,14.7,7,22.64451512935,24.5,1
WaveServerPacketLoss,72,14.7,8,22.556048304502,24.5,1
WaveServerPacketLoss,72,14.7,9,22.963519645153,24.5,1
WaveServerPacketLoss,73,14.7,0,22.595828788372,24.5,1
WaveServerPacketLoss,73,14.7,1,22.513069119233,24.5,1
WaveServerPacketLoss,73,14.7,10,22.701475094543,24.5,1
WaveServerPacketLoss,73,14.7,11,22.706590529243,24.5,1
WaveServerPacketLoss,73,14.7,12,22.590966793361,24.5,1
WaveServerPacketLoss,73,14.7,13,22.556744345524,24.5,1
WaveServerPacketLoss,73,14.7,14,23.217648568963,24.5,1
WaveServerPacketLoss,73,14.7,15,22.679778148616,24.5,1
WaveServerPacketLoss,73,14.7,16,22.457785518048,24.5,1
WaveServerPacketLoss,73,14.7,17,22.747677457425,24.5,1
WaveServerPacketLoss,73,14.7,18,23.052370667579,24.5,1
WaveServerPacketLoss,73,14.7,19,23.169801315451,24.5,1
WaveServerPacketLoss,73,14.7,2,22.54843032173,24.5,1
WaveServerPacketLoss,73,14.7,20,22.720383486718,24.5,1
WaveServerPacketLoss,73,14.7,21,22.632209373888,24.5,1
WaveServerPacketLoss,73,14.7,22,23.82485670518,24.5,1
WaveServerPacketLoss,73,14.7,23,23.11296503138,24.5,1
WaveServerPacketLoss,73,14.7,24,22.696983456722,24.5,1
WaveServerPacketLoss,73,14.7,25,22.868579194334,24.5,1
WaveServerPacketLoss,73,14.7,26,22.598103784778,24.5,1
WaveServerPacketLoss,73,14.7,27,22.690223273276,24.5,1
WaveServerPacketLoss,73,14.7,28,23.591716725744,24.5,1
WaveServerPacketLoss,73,14.7,29,22.559414255754,24.5,1
WaveServerPacketLoss,73,14.7,3,22.748639446663,24.5,1
WaveServerPacketLoss,73,14.7,4,22.76401946599,24.5,1
WaveServerPacketLoss,73,14.7,5,23.026512285761,24.5,1
WaveServerPacketLoss,73,14.7,6,22.75096075618,24.5,1
WaveServerPacketLoss,73,14.7,7,22.540136434187,24.5,1
WaveServerPacketLoss,73,14.7,8,23.284281235737,24.5,1
WaveServerPacketLoss,73,14.7,9,22.509019688248,24.5,1
WaveServerPacketLoss,74,14.7,0,23.386605614898,24.5,1
WaveServerPacketLoss,74,14.7,1,23.068288375965,24.5,1
WaveServerPacketLoss,74,14.7,10,22.822747156657,24.5,1
WaveServerPacketLoss,74,14.7,11,23.150522198315,24.5,1
WaveServerPacketLoss,74,14.7,12,22.915406270179,24.5,1
WaveServerPacketLoss,74,14.7,13,22.814797734759,24.5,1
WaveServerPacketLoss,74,14.7,14,23.693606033275,24.5,1
WaveServerPacketLoss,74,14.7,15,22.866779473089,24.5,1
WaveServerPacketLoss,74,14.7,16,23.001805870184,24.5,1
WaveServerPacketLoss,74,14.7,17,22.624019775498,24.5,1
WaveServerPacketLoss,74,14.7,18,23.199350650765,24.5,1
WaveServerPacketLoss,74,14.7,19,22.984879992261,24.5,1
